,,Stage,Wk,Game,Pts,T.Pts,P.Pts,PPM,Adj.VP,P?,0k,5k,10k,15k,20k,25k,30k,35k,40k,45k,50k,4ks,5ks,TOP3,TOP2,TOP1,1.5R2,1.75R2,2.0R2,PR Avg.,W/L,Game Start VP,Game End VP
Team Vitality,trexx,Stage 1,,G38,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G1,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G2,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G3,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G4,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G5,8,2,6,4.0,,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,W,,
Team Vitality,trexx,Stage 2,,G6,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G7,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G8,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G9,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G10,8,2,6,2.67,,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G11,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G12,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G13,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G14,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G15,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G16,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G17,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G18,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G19,12,3,9,4.0,,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,W,,
Team Vitality,trexx,Stage 2,,G20,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G21,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G22,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G23,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G24,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G25,11,3,8,3.67,,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,W,,
Team Vitality,trexx,Stage 2,,G26,13,4,9,4.33,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,W,,
Team Vitality,trexx,Stage 2,,G27,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G28,12,2,10,4.0,,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,W,,
Team Vitality,trexx,Stage 2,,G29,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G30,3,0,3,1.5,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G31,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Stage 2,,G32,14,6,8,3.5,,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,W,,
Team Vitality,trexx,Stage 2,,G33,5,0,5,1.25,,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G1,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G2,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G3,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G4,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G5,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G6,13,2,11,4.33,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,,L,,
Team Vitality,trexx,Champions,,G7,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G8,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G9,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G10,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G11,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G12,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G13,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G14,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G15,6,4,2,3.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Team Vitality,trexx,Champions,,G16,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G17,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G18,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G19,4,0,4,2.0,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G20,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G21,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G22,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G23,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G24,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G25,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G26,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G27,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G28,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G29,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G30,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G31,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G32,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G33,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Team Vitality,trexx,Champions,,G34,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G1,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G2,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G3,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G4,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G5,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G6,7,3,4,2.33,,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Trace Esports,Biank,Champions,,G7,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G8,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G9,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G10,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G11,6,3,3,2.0,,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Trace Esports,Biank,Champions,,G12,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G13,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G14,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G15,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G16,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G17,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G18,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G19,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G20,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G21,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G22,1,0,1,0.5,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G23,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G24,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G25,-1,-1,0,-0.5,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G26,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G27,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G28,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G29,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G30,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G31,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G32,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G33,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Biank,Champions,,G34,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G1,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G2,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G3,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G4,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G5,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G6,8,3,5,2.67,,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Trace Esports,FengF,Champions,,G7,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G8,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G9,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G10,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G11,10,3,7,3.33,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,W,,
Trace Esports,FengF,Champions,,G12,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G13,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G14,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G15,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G16,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G17,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G18,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G19,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G20,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G21,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G22,2,0,2,1.0,,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G23,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G24,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G25,2,-1,3,1.0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G26,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G27,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G28,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G29,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G30,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G31,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G32,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G33,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,FengF,Champions,,G34,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G1,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G2,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G3,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G4,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G5,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G6,10,3,7,3.33,,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,W,,
Trace Esports,Kai,Champions,,G7,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G8,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G9,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G10,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G11,12,3,9,4.0,,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,W,,
Trace Esports,Kai,Champions,,G12,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G13,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G14,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G15,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G16,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G17,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G18,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G19,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G20,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G21,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G22,3,0,3,1.5,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G23,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G24,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G25,1,-1,2,0.5,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G26,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G27,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G28,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G29,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G30,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G31,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G32,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G33,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,Kai,Champions,,G34,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,LuoK1ng,Champions,,G1,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,LuoK1ng,Champions,,G2,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,LuoK1ng,Champions,,G3,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,LuoK1ng,Champions,,G4,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,LuoK1ng,Champions,,G5,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,LuoK1ng,Champions,,G6,14,3,11,4.67,,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,W,,
Trace Esports,LuoK1ng,Champions,,G7,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,LuoK1ng,Champions,,G8,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,LuoK1ng,Champions,,G9,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,LuoK1ng,Champions,,G10,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,LuoK1ng,Champions,,G11,7,3,4,2.33,,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Trace Esports,LuoK1ng,Champions,,G12,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Trace Esports,LuoK1ng,Champions,,G13,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
